"obv"	"datetime"	"temp"	"date"	"time"	"datetimew"
"150"	1358	"6/11/15 13:15"	29.916	"6/11/15"	"13:15"	2015-06-11 13:15:00
"151"	1359	"6/11/15 13:30"	29.79	"6/11/15"	"13:30"	2015-06-11 13:30:00
"152"	1360	"6/11/15 13:45"	29.765	"6/11/15"	"13:45"	2015-06-11 13:45:00
"153"	1361	"6/11/15 14:00"	29.715	"6/11/15"	"14:00"	2015-06-11 14:00:00
"154"	1362	"6/11/15 14:15"	29.64	"6/11/15"	"14:15"	2015-06-11 14:15:00
"155"	1363	"6/11/15 14:30"	29.74	"6/11/15"	"14:30"	2015-06-11 14:30:00
"156"	1364	"6/11/15 14:45"	29.815	"6/11/15"	"14:45"	2015-06-11 14:45:00
"157"	1365	"6/11/15 15:00"	29.69	"6/11/15"	"15:00"	2015-06-11 15:00:00
"158"	1366	"6/11/15 15:15"	29.64	"6/11/15"	"15:15"	2015-06-11 15:15:00
"159"	1367	"6/11/15 15:30"	29.665	"6/11/15"	"15:30"	2015-06-11 15:30:00
"160"	1368	"6/11/15 15:45"	29.665	"6/11/15"	"15:45"	2015-06-11 15:45:00
"161"	1369	"6/11/15 16:00"	29.64	"6/11/15"	"16:00"	2015-06-11 16:00:00
"162"	1370	"6/11/15 16:15"	29.615	"6/11/15"	"16:15"	2015-06-11 16:15:00
"163"	1371	"6/11/15 16:30"	29.59	"6/11/15"	"16:30"	2015-06-11 16:30:00
"164"	1372	"6/11/15 16:45"	29.59	"6/11/15"	"16:45"	2015-06-11 16:45:00
"165"	1373	"6/11/15 17:00"	29.59	"6/11/15"	"17:00"	2015-06-11 17:00:00
"166"	1374	"6/11/15 17:15"	29.615	"6/11/15"	"17:15"	2015-06-11 17:15:00
"167"	1375	"6/11/15 17:30"	29.615	"6/11/15"	"17:30"	2015-06-11 17:30:00
"168"	1376	"6/11/15 17:45"	29.615	"6/11/15"	"17:45"	2015-06-11 17:45:00
"169"	1377	"6/11/15 18:00"	29.64	"6/11/15"	"18:00"	2015-06-11 18:00:00
"170"	1378	"6/11/15 18:15"	29.615	"6/11/15"	"18:15"	2015-06-11 18:15:00
"171"	1379	"6/11/15 18:30"	29.665	"6/11/15"	"18:30"	2015-06-11 18:30:00
"172"	1380	"6/11/15 18:45"	29.715	"6/11/15"	"18:45"	2015-06-11 18:45:00
"173"	1381	"6/11/15 19:00"	29.715	"6/11/15"	"19:00"	2015-06-11 19:00:00
"174"	1382	"6/11/15 19:15"	29.665	"6/11/15"	"19:15"	2015-06-11 19:15:00
"175"	1383	"6/11/15 19:30"	29.64	"6/11/15"	"19:30"	2015-06-11 19:30:00
"176"	1384	"6/11/15 19:45"	29.615	"6/11/15"	"19:45"	2015-06-11 19:45:00
"177"	1385	"6/11/15 20:00"	29.59	"6/11/15"	"20:00"	2015-06-11 20:00:00
"178"	1386	"6/11/15 20:15"	29.59	"6/11/15"	"20:15"	2015-06-11 20:15:00
"179"	1387	"6/11/15 20:30"	29.59	"6/11/15"	"20:30"	2015-06-11 20:30:00
"180"	1388	"6/11/15 20:45"	29.59	"6/11/15"	"20:45"	2015-06-11 20:45:00
"181"	1389	"6/11/15 21:00"	29.59	"6/11/15"	"21:00"	2015-06-11 21:00:00
"182"	1390	"6/11/15 21:15"	29.665	"6/11/15"	"21:15"	2015-06-11 21:15:00
"183"	1391	"6/11/15 21:30"	29.715	"6/11/15"	"21:30"	2015-06-11 21:30:00
"184"	1392	"6/11/15 21:45"	29.74	"6/11/15"	"21:45"	2015-06-11 21:45:00
"185"	1393	"6/11/15 22:00"	29.765	"6/11/15"	"22:00"	2015-06-11 22:00:00
"186"	1394	"6/11/15 22:15"	29.815	"6/11/15"	"22:15"	2015-06-11 22:15:00
"187"	1395	"6/11/15 22:30"	29.815	"6/11/15"	"22:30"	2015-06-11 22:30:00
"188"	1396	"6/11/15 22:45"	29.79	"6/11/15"	"22:45"	2015-06-11 22:45:00
