"obv"	"datetime"	"temp"	"date"	"time"	"datetimew"
"208"	660	"6/12/15 3:45"	30.192	"6/12/15"	"3:45"	2015-06-12 03:45:00
"209"	661	"6/12/15 4:00"	30.167	"6/12/15"	"4:00"	2015-06-12 04:00:00
"210"	662	"6/12/15 4:15"	30.091	"6/12/15"	"4:15"	2015-06-12 04:15:00
"211"	663	"6/12/15 4:30"	29.991	"6/12/15"	"4:30"	2015-06-12 04:30:00
"212"	664	"6/12/15 4:45"	29.916	"6/12/15"	"4:45"	2015-06-12 04:45:00
"213"	665	"6/12/15 5:00"	29.84	"6/12/15"	"5:00"	2015-06-12 05:00:00
"214"	666	"6/12/15 5:15"	29.815	"6/12/15"	"5:15"	2015-06-12 05:15:00
"215"	667	"6/12/15 5:30"	29.765	"6/12/15"	"5:30"	2015-06-12 05:30:00
"216"	668	"6/12/15 5:45"	29.74	"6/12/15"	"5:45"	2015-06-12 05:45:00
"217"	669	"6/12/15 6:00"	29.74	"6/12/15"	"6:00"	2015-06-12 06:00:00
"218"	670	"6/12/15 6:15"	29.74	"6/12/15"	"6:15"	2015-06-12 06:15:00
"219"	671	"6/12/15 6:30"	29.74	"6/12/15"	"6:30"	2015-06-12 06:30:00
"220"	672	"6/12/15 6:45"	29.715	"6/12/15"	"6:45"	2015-06-12 06:45:00
"221"	673	"6/12/15 7:00"	29.715	"6/12/15"	"7:00"	2015-06-12 07:00:00
"222"	674	"6/12/15 7:15"	29.715	"6/12/15"	"7:15"	2015-06-12 07:15:00
"223"	675	"6/12/15 7:30"	29.715	"6/12/15"	"7:30"	2015-06-12 07:30:00
"224"	676	"6/12/15 7:45"	29.715	"6/12/15"	"7:45"	2015-06-12 07:45:00
"225"	677	"6/12/15 8:00"	29.74	"6/12/15"	"8:00"	2015-06-12 08:00:00
"226"	678	"6/12/15 8:15"	29.79	"6/12/15"	"8:15"	2015-06-12 08:15:00
"227"	679	"6/12/15 8:30"	29.815	"6/12/15"	"8:30"	2015-06-12 08:30:00
"228"	680	"6/12/15 8:45"	29.815	"6/12/15"	"8:45"	2015-06-12 08:45:00
"229"	681	"6/12/15 9:00"	29.84	"6/12/15"	"9:00"	2015-06-12 09:00:00
"230"	682	"6/12/15 9:15"	29.89	"6/12/15"	"9:15"	2015-06-12 09:15:00
"231"	683	"6/12/15 9:30"	29.941	"6/12/15"	"9:30"	2015-06-12 09:30:00
"232"	684	"6/12/15 9:45"	29.89	"6/12/15"	"9:45"	2015-06-12 09:45:00
"233"	685	"6/12/15 10:00"	29.991	"6/12/15"	"10:00"	2015-06-12 10:00:00
