"obv"	"datetime"	"temp"	"date"	"time"	"datetimew"
"191"	1124	"6/11/15 23:35"	29.515	"6/11/15"	"23:35"	2015-06-11 23:35:00
"192"	1125	"6/11/15 23:50"	29.515	"6/11/15"	"23:50"	2015-06-11 23:50:00
"193"	1126	"6/12/15 0:05"	29.54	"6/12/15"	"0:05"	2015-06-12 00:05:00
"194"	1127	"6/12/15 0:20"	29.515	"6/12/15"	"0:20"	2015-06-12 00:20:00
"195"	1128	"6/12/15 0:35"	29.49	"6/12/15"	"0:35"	2015-06-12 00:35:00
"196"	1129	"6/12/15 0:50"	29.464	"6/12/15"	"0:50"	2015-06-12 00:50:00
"197"	1130	"6/12/15 1:05"	29.439	"6/12/15"	"1:05"	2015-06-12 01:05:00
"198"	1131	"6/12/15 1:20"	29.439	"6/12/15"	"1:20"	2015-06-12 01:20:00
"199"	1132	"6/12/15 1:35"	29.439	"6/12/15"	"1:35"	2015-06-12 01:35:00
"200"	1133	"6/12/15 1:50"	29.414	"6/12/15"	"1:50"	2015-06-12 01:50:00
"201"	1134	"6/12/15 2:05"	29.414	"6/12/15"	"2:05"	2015-06-12 02:05:00
"202"	1135	"6/12/15 2:20"	29.389	"6/12/15"	"2:20"	2015-06-12 02:20:00
"203"	1136	"6/12/15 2:35"	29.389	"6/12/15"	"2:35"	2015-06-12 02:35:00
"204"	1137	"6/12/15 2:50"	29.389	"6/12/15"	"2:50"	2015-06-12 02:50:00
"205"	1138	"6/12/15 3:05"	29.389	"6/12/15"	"3:05"	2015-06-12 03:05:00
"206"	1139	"6/12/15 3:20"	29.439	"6/12/15"	"3:20"	2015-06-12 03:20:00
"207"	1140	"6/12/15 3:35"	29.439	"6/12/15"	"3:35"	2015-06-12 03:35:00
"208"	1141	"6/12/15 3:50"	29.515	"6/12/15"	"3:50"	2015-06-12 03:50:00
"209"	1142	"6/12/15 4:05"	29.49	"6/12/15"	"4:05"	2015-06-12 04:05:00
"210"	1143	"6/12/15 4:20"	29.439	"6/12/15"	"4:20"	2015-06-12 04:20:00
"211"	1144	"6/12/15 4:35"	29.389	"6/12/15"	"4:35"	2015-06-12 04:35:00
"212"	1145	"6/12/15 4:50"	29.414	"6/12/15"	"4:50"	2015-06-12 04:50:00
"213"	1146	"6/12/15 5:05"	29.414	"6/12/15"	"5:05"	2015-06-12 05:05:00
"214"	1147	"6/12/15 5:20"	29.365	"6/12/15"	"5:20"	2015-06-12 05:20:00
"215"	1148	"6/12/15 5:35"	29.365	"6/12/15"	"5:35"	2015-06-12 05:35:00
"216"	1149	"6/12/15 5:50"	29.315	"6/12/15"	"5:50"	2015-06-12 05:50:00
"217"	1150	"6/12/15 6:05"	29.315	"6/12/15"	"6:05"	2015-06-12 06:05:00
"218"	1151	"6/12/15 6:20"	29.34	"6/12/15"	"6:20"	2015-06-12 06:20:00
"219"	1152	"6/12/15 6:35"	29.365	"6/12/15"	"6:35"	2015-06-12 06:35:00
"220"	1153	"6/12/15 6:50"	29.389	"6/12/15"	"6:50"	2015-06-12 06:50:00
"221"	1154	"6/12/15 7:05"	29.439	"6/12/15"	"7:05"	2015-06-12 07:05:00
"222"	1155	"6/12/15 7:20"	29.464	"6/12/15"	"7:20"	2015-06-12 07:20:00
"223"	1156	"6/12/15 7:35"	29.464	"6/12/15"	"7:35"	2015-06-12 07:35:00
"224"	1157	"6/12/15 7:50"	29.49	"6/12/15"	"7:50"	2015-06-12 07:50:00
"225"	1158	"6/12/15 8:05"	29.515	"6/12/15"	"8:05"	2015-06-12 08:05:00
"226"	1159	"6/12/15 8:20"	29.464	"6/12/15"	"8:20"	2015-06-12 08:20:00
"227"	1160	"6/12/15 8:35"	29.565	"6/12/15"	"8:35"	2015-06-12 08:35:00
"228"	1161	"6/12/15 8:50"	29.665	"6/12/15"	"8:50"	2015-06-12 08:50:00
"229"	1162	"6/12/15 9:05"	29.74	"6/12/15"	"9:05"	2015-06-12 09:05:00
"230"	1163	"6/12/15 9:20"	29.765	"6/12/15"	"9:20"	2015-06-12 09:20:00
"231"	1164	"6/12/15 9:35"	29.815	"6/12/15"	"9:35"	2015-06-12 09:35:00
"232"	1165	"6/12/15 9:50"	29.865	"6/12/15"	"9:50"	2015-06-12 09:50:00
"233"	1166	"6/12/15 10:05"	29.865	"6/12/15"	"10:05"	2015-06-12 10:05:00
"234"	1167	"6/12/15 10:20"	29.84	"6/12/15"	"10:20"	2015-06-12 10:20:00
"235"	1168	"6/12/15 10:35"	29.89	"6/12/15"	"10:35"	2015-06-12 10:35:00
"236"	1169	"6/12/15 10:50"	29.916	"6/12/15"	"10:50"	2015-06-12 10:50:00
"237"	1170	"6/12/15 11:05"	29.916	"6/12/15"	"11:05"	2015-06-12 11:05:00
"238"	1171	"6/12/15 11:20"	29.89	"6/12/15"	"11:20"	2015-06-12 11:20:00
"239"	1172	"6/12/15 11:35"	29.89	"6/12/15"	"11:35"	2015-06-12 11:35:00
"240"	1173	"6/12/15 11:50"	29.916	"6/12/15"	"11:50"	2015-06-12 11:50:00
"241"	1174	"6/12/15 12:05"	29.966	"6/12/15"	"12:05"	2015-06-12 12:05:00
"242"	1175	"6/12/15 12:20"	30.016	"6/12/15"	"12:20"	2015-06-12 12:20:00
"243"	1176	"6/12/15 12:35"	30.041	"6/12/15"	"12:35"	2015-06-12 12:35:00
"244"	1177	"6/12/15 12:50"	30.066	"6/12/15"	"12:50"	2015-06-12 12:50:00
"245"	1178	"6/12/15 13:05"	30.091	"6/12/15"	"13:05"	2015-06-12 13:05:00
"246"	1179	"6/12/15 13:20"	30.117	"6/12/15"	"13:20"	2015-06-12 13:20:00
"247"	1180	"6/12/15 13:35"	30.192	"6/12/15"	"13:35"	2015-06-12 13:35:00
"248"	1181	"6/12/15 13:50"	30.217	"6/12/15"	"13:50"	2015-06-12 13:50:00
"249"	1182	"6/12/15 14:05"	30.217	"6/12/15"	"14:05"	2015-06-12 14:05:00
"250"	1183	"6/12/15 14:20"	30.217	"6/12/15"	"14:20"	2015-06-12 14:20:00
"251"	1184	"6/12/15 14:35"	30.268	"6/12/15"	"14:35"	2015-06-12 14:35:00
"252"	1185	"6/12/15 14:50"	30.243	"6/12/15"	"14:50"	2015-06-12 14:50:00
"253"	1186	"6/12/15 15:05"	30.243	"6/12/15"	"15:05"	2015-06-12 15:05:00
