"obv"	"datetime"	"temp"	"datetimew"
"30434"	31082	"4/22/16 1:15"	29.565	2016-04-22 01:15:00
"30435"	31083	"4/22/16 1:30"	29.615	2016-04-22 01:30:00
"30436"	31084	"4/22/16 1:45"	29.69	2016-04-22 01:45:00
"30437"	31085	"4/22/16 2:00"	29.69	2016-04-22 02:00:00
"30438"	31086	"4/22/16 2:15"	29.665	2016-04-22 02:15:00
"30439"	31087	"4/22/16 2:30"	29.665	2016-04-22 02:30:00
"30440"	31088	"4/22/16 2:45"	29.64	2016-04-22 02:45:00
"30441"	31089	"4/22/16 3:00"	29.615	2016-04-22 03:00:00
"30442"	31090	"4/22/16 3:15"	29.615	2016-04-22 03:15:00
"30443"	31091	"4/22/16 3:30"	29.615	2016-04-22 03:30:00
"30444"	31092	"4/22/16 3:45"	29.615	2016-04-22 03:45:00
"30445"	31093	"4/22/16 4:00"	29.615	2016-04-22 04:00:00
"30446"	31094	"4/22/16 4:15"	29.59	2016-04-22 04:15:00
"30447"	31095	"4/22/16 4:30"	29.59	2016-04-22 04:30:00
"30448"	31096	"4/22/16 4:45"	29.565	2016-04-22 04:45:00
"30449"	31097	"4/22/16 5:00"	29.54	2016-04-22 05:00:00
"30450"	31098	"4/22/16 5:15"	29.515	2016-04-22 05:15:00
"30451"	31099	"4/22/16 5:30"	29.515	2016-04-22 05:30:00
"30452"	31100	"4/22/16 5:45"	29.54	2016-04-22 05:45:00
"30453"	31101	"4/22/16 6:00"	29.515	2016-04-22 06:00:00
"30454"	31102	"4/22/16 6:15"	29.54	2016-04-22 06:15:00
"30455"	31103	"4/22/16 6:30"	29.515	2016-04-22 06:30:00
"30456"	31104	"4/22/16 6:45"	29.515	2016-04-22 06:45:00
"30457"	31105	"4/22/16 7:00"	29.515	2016-04-22 07:00:00
"30458"	31106	"4/22/16 7:15"	29.54	2016-04-22 07:15:00
"30459"	31107	"4/22/16 7:30"	29.515	2016-04-22 07:30:00
"30460"	31108	"4/22/16 7:45"	29.515	2016-04-22 07:45:00
"30461"	31109	"4/22/16 8:00"	29.54	2016-04-22 08:00:00
"30462"	31110	"4/22/16 8:15"	29.565	2016-04-22 08:15:00
"30463"	31111	"4/22/16 8:30"	29.565	2016-04-22 08:30:00
"30464"	31112	"4/22/16 8:45"	29.59	2016-04-22 08:45:00
"30465"	31113	"4/22/16 9:00"	29.59	2016-04-22 09:00:00
"30466"	31114	"4/22/16 9:15"	29.565	2016-04-22 09:15:00
"30467"	31115	"4/22/16 9:30"	29.54	2016-04-22 09:30:00
"30468"	31116	"4/22/16 9:45"	29.615	2016-04-22 09:45:00
"30469"	31117	"4/22/16 10:00"	29.615	2016-04-22 10:00:00
"30470"	31118	"4/22/16 10:15"	29.615	2016-04-22 10:15:00
"30471"	31119	"4/22/16 10:30"	29.615	2016-04-22 10:30:00
"30472"	31120	"4/22/16 10:45"	29.615	2016-04-22 10:45:00
"30473"	31121	"4/22/16 11:00"	29.64	2016-04-22 11:00:00
"30474"	31122	"4/22/16 11:15"	29.715	2016-04-22 11:15:00
"30475"	31123	"4/22/16 11:30"	29.765	2016-04-22 11:30:00
"30476"	31124	"4/22/16 11:45"	29.665	2016-04-22 11:45:00
"30477"	31125	"4/22/16 12:00"	29.69	2016-04-22 12:00:00
"30478"	31126	"4/22/16 12:15"	29.69	2016-04-22 12:15:00
"30479"	31127	"4/22/16 12:30"	29.865	2016-04-22 12:30:00
"30480"	31128	"4/22/16 12:45"	29.715	2016-04-22 12:45:00
"30481"	31129	"4/22/16 13:00"	29.765	2016-04-22 13:00:00
"30482"	31130	"4/22/16 13:15"	29.665	2016-04-22 13:15:00
"30483"	31131	"4/22/16 13:30"	29.74	2016-04-22 13:30:00
"30484"	31132	"4/22/16 13:45"	29.765	2016-04-22 13:45:00
"30485"	31133	"4/22/16 14:00"	29.815	2016-04-22 14:00:00
"30486"	31134	"4/22/16 14:15"	29.74	2016-04-22 14:15:00
"30487"	31135	"4/22/16 14:30"	29.815	2016-04-22 14:30:00
"30488"	31136	"4/22/16 14:45"	29.665	2016-04-22 14:45:00
"30489"	31137	"4/22/16 15:00"	29.64	2016-04-22 15:00:00
"30490"	31138	"4/22/16 15:15"	29.665	2016-04-22 15:15:00
"30491"	31139	"4/22/16 15:30"	29.715	2016-04-22 15:30:00
"30492"	31140	"4/22/16 15:45"	29.715	2016-04-22 15:45:00
"30493"	31141	"4/22/16 16:00"	29.69	2016-04-22 16:00:00
"30494"	31142	"4/22/16 16:15"	29.64	2016-04-22 16:15:00
"30495"	31143	"4/22/16 16:30"	29.54	2016-04-22 16:30:00
"30496"	31144	"4/22/16 16:45"	29.515	2016-04-22 16:45:00
"30497"	31145	"4/22/16 17:00"	29.49	2016-04-22 17:00:00
"30498"	31146	"4/22/16 17:15"	29.464	2016-04-22 17:15:00
"30499"	31147	"4/22/16 17:30"	29.464	2016-04-22 17:30:00
"30500"	31148	"4/22/16 17:45"	29.439	2016-04-22 17:45:00
"30501"	31149	"4/22/16 18:00"	29.414	2016-04-22 18:00:00
"30502"	31150	"4/22/16 18:15"	29.414	2016-04-22 18:15:00
"30503"	31151	"4/22/16 18:30"	29.414	2016-04-22 18:30:00
"30504"	31152	"4/22/16 18:45"	29.414	2016-04-22 18:45:00
"30505"	31153	"4/22/16 19:00"	29.365	2016-04-22 19:00:00
"30506"	31154	"4/22/16 19:15"	29.365	2016-04-22 19:15:00
"30507"	31155	"4/22/16 19:30"	29.365	2016-04-22 19:30:00
"30508"	31156	"4/22/16 19:45"	29.389	2016-04-22 19:45:00
"30509"	31157	"4/22/16 20:00"	29.389	2016-04-22 20:00:00
"30510"	31158	"4/22/16 20:15"	29.389	2016-04-22 20:15:00
"30511"	31159	"4/22/16 20:30"	29.389	2016-04-22 20:30:00
"30512"	31160	"4/22/16 20:45"	29.389	2016-04-22 20:45:00
"30513"	31161	"4/22/16 21:00"	29.389	2016-04-22 21:00:00
"30514"	31162	"4/22/16 21:15"	29.389	2016-04-22 21:15:00
"30515"	31163	"4/22/16 21:30"	29.389	2016-04-22 21:30:00
"30516"	31164	"4/22/16 21:45"	29.389	2016-04-22 21:45:00
"30517"	31165	"4/22/16 22:00"	29.389	2016-04-22 22:00:00
"30518"	31166	"4/22/16 22:15"	29.389	2016-04-22 22:15:00
"30519"	31167	"4/22/16 22:30"	29.389	2016-04-22 22:30:00
"30520"	31168	"4/22/16 22:45"	29.389	2016-04-22 22:45:00
"30521"	31169	"4/22/16 23:00"	29.389	2016-04-22 23:00:00
"30522"	31170	"4/22/16 23:15"	29.389	2016-04-22 23:15:00
"30523"	31171	"4/22/16 23:30"	29.365	2016-04-22 23:30:00
"30524"	31172	"4/22/16 23:45"	29.365	2016-04-22 23:45:00
"30525"	31173	"4/23/16 0:00"	29.365	2016-04-23 00:00:00
"30526"	31174	"4/23/16 0:15"	29.365	2016-04-23 00:15:00
"30527"	31175	"4/23/16 0:30"	29.389	2016-04-23 00:30:00
"30528"	31176	"4/23/16 0:45"	29.389	2016-04-23 00:45:00
"30529"	31177	"4/23/16 1:00"	29.389	2016-04-23 01:00:00
"30530"	31178	"4/23/16 1:15"	29.389	2016-04-23 01:15:00
"30531"	31179	"4/23/16 1:30"	29.365	2016-04-23 01:30:00
"30532"	31180	"4/23/16 1:45"	29.365	2016-04-23 01:45:00
"30533"	31181	"4/23/16 2:00"	29.365	2016-04-23 02:00:00
"30534"	31182	"4/23/16 2:15"	29.365	2016-04-23 02:15:00
"30535"	31183	"4/23/16 2:30"	29.365	2016-04-23 02:30:00
"30536"	31184	"4/23/16 2:45"	29.365	2016-04-23 02:45:00
"30537"	31185	"4/23/16 3:00"	29.365	2016-04-23 03:00:00
"30538"	31186	"4/23/16 3:15"	29.365	2016-04-23 03:15:00
"30539"	31187	"4/23/16 3:30"	29.365	2016-04-23 03:30:00
"30540"	31188	"4/23/16 3:45"	29.365	2016-04-23 03:45:00
"30541"	31189	"4/23/16 4:00"	29.389	2016-04-23 04:00:00
"30542"	31190	"4/23/16 4:15"	29.389	2016-04-23 04:15:00
"30543"	31191	"4/23/16 4:30"	29.389	2016-04-23 04:30:00
"30544"	31192	"4/23/16 4:45"	29.439	2016-04-23 04:45:00
"30545"	31193	"4/23/16 5:00"	29.464	2016-04-23 05:00:00
"30546"	31194	"4/23/16 5:15"	29.389	2016-04-23 05:15:00
"30547"	31195	"4/23/16 5:30"	29.365	2016-04-23 05:30:00
"30548"	31196	"4/23/16 5:45"	29.365	2016-04-23 05:45:00
"30549"	31197	"4/23/16 6:00"	29.389	2016-04-23 06:00:00
"30550"	31198	"4/23/16 6:15"	29.365	2016-04-23 06:15:00
"30551"	31199	"4/23/16 6:30"	29.365	2016-04-23 06:30:00
"30552"	31200	"4/23/16 6:45"	29.34	2016-04-23 06:45:00
"30553"	31201	"4/23/16 7:00"	29.365	2016-04-23 07:00:00
"30554"	31202	"4/23/16 7:15"	29.414	2016-04-23 07:15:00
"30555"	31203	"4/23/16 7:30"	29.414	2016-04-23 07:30:00
"30556"	31204	"4/23/16 7:45"	29.439	2016-04-23 07:45:00
"30557"	31205	"4/23/16 8:00"	29.464	2016-04-23 08:00:00
"30558"	31206	"4/23/16 8:15"	29.464	2016-04-23 08:15:00
"30559"	31207	"4/23/16 8:30"	29.515	2016-04-23 08:30:00
"30560"	31208	"4/23/16 8:45"	29.515	2016-04-23 08:45:00
"30561"	31209	"4/23/16 9:00"	29.54	2016-04-23 09:00:00
"30562"	31210	"4/23/16 9:15"	29.59	2016-04-23 09:15:00
"30563"	31211	"4/23/16 9:30"	29.59	2016-04-23 09:30:00
"30564"	31212	"4/23/16 9:45"	29.615	2016-04-23 09:45:00
"30565"	31213	"4/23/16 10:00"	29.59	2016-04-23 10:00:00
"30566"	31214	"4/23/16 10:15"	29.615	2016-04-23 10:15:00
"30567"	31215	"4/23/16 10:30"	29.64	2016-04-23 10:30:00
"30568"	31216	"4/23/16 10:45"	29.665	2016-04-23 10:45:00
"30569"	31217	"4/23/16 11:00"	29.615	2016-04-23 11:00:00
"30570"	31218	"4/23/16 11:15"	29.615	2016-04-23 11:15:00
"30571"	31219	"4/23/16 11:30"	29.715	2016-04-23 11:30:00
"30572"	31220	"4/23/16 11:45"	29.74	2016-04-23 11:45:00
"30573"	31221	"4/23/16 12:00"	29.765	2016-04-23 12:00:00
"30574"	31222	"4/23/16 12:15"	29.64	2016-04-23 12:15:00
"30575"	31223	"4/23/16 12:30"	29.79	2016-04-23 12:30:00
"30576"	31224	"4/23/16 12:45"	29.916	2016-04-23 12:45:00
"30577"	31225	"4/23/16 13:00"	29.916	2016-04-23 13:00:00
"30578"	31226	"4/23/16 13:15"	29.84	2016-04-23 13:15:00
"30579"	31227	"4/23/16 13:30"	29.941	2016-04-23 13:30:00
"30580"	31228	"4/23/16 13:45"	29.966	2016-04-23 13:45:00
"30581"	31229	"4/23/16 14:00"	29.991	2016-04-23 14:00:00
"30582"	31230	"4/23/16 14:15"	29.84	2016-04-23 14:15:00
"30583"	31231	"4/23/16 14:30"	29.89	2016-04-23 14:30:00
"30584"	31232	"4/23/16 14:45"	29.84	2016-04-23 14:45:00
"30585"	31233	"4/23/16 15:00"	29.765	2016-04-23 15:00:00
"30586"	31234	"4/23/16 15:15"	29.765	2016-04-23 15:15:00
"30587"	31235	"4/23/16 15:30"	29.74	2016-04-23 15:30:00
"30588"	31236	"4/23/16 15:45"	29.69	2016-04-23 15:45:00
"30589"	31237	"4/23/16 16:00"	29.665	2016-04-23 16:00:00
"30590"	31238	"4/23/16 16:15"	29.665	2016-04-23 16:15:00
"30591"	31239	"4/23/16 16:30"	29.64	2016-04-23 16:30:00
"30592"	31240	"4/23/16 16:45"	29.59	2016-04-23 16:45:00
"30593"	31241	"4/23/16 17:00"	29.565	2016-04-23 17:00:00
"30594"	31242	"4/23/16 17:15"	29.54	2016-04-23 17:15:00
"30595"	31243	"4/23/16 17:30"	29.54	2016-04-23 17:30:00
"30596"	31244	"4/23/16 17:45"	29.515	2016-04-23 17:45:00
"30597"	31245	"4/23/16 18:00"	29.515	2016-04-23 18:00:00
"30598"	31246	"4/23/16 18:15"	29.49	2016-04-23 18:15:00
"30599"	31247	"4/23/16 18:30"	29.464	2016-04-23 18:30:00
"30600"	31248	"4/23/16 18:45"	29.464	2016-04-23 18:45:00
"30601"	31249	"4/23/16 19:00"	29.439	2016-04-23 19:00:00
"30602"	31250	"4/23/16 19:15"	29.439	2016-04-23 19:15:00
"30603"	31251	"4/23/16 19:30"	29.439	2016-04-23 19:30:00
"30604"	31252	"4/23/16 19:45"	29.439	2016-04-23 19:45:00
"30605"	31253	"4/23/16 20:00"	29.439	2016-04-23 20:00:00
"30606"	31254	"4/23/16 20:15"	29.439	2016-04-23 20:15:00
"30607"	31255	"4/23/16 20:30"	29.439	2016-04-23 20:30:00
"30608"	31256	"4/23/16 20:45"	29.464	2016-04-23 20:45:00
"30609"	31257	"4/23/16 21:00"	29.464	2016-04-23 21:00:00
"30610"	31258	"4/23/16 21:15"	29.464	2016-04-23 21:15:00
"30611"	31259	"4/23/16 21:30"	29.464	2016-04-23 21:30:00
"30612"	31260	"4/23/16 21:45"	29.464	2016-04-23 21:45:00
"30613"	31261	"4/23/16 22:00"	29.464	2016-04-23 22:00:00
"30614"	31262	"4/23/16 22:15"	29.464	2016-04-23 22:15:00
"30615"	31263	"4/23/16 22:30"	29.464	2016-04-23 22:30:00
"30616"	31264	"4/23/16 22:45"	29.464	2016-04-23 22:45:00
"30617"	31265	"4/23/16 23:00"	29.464	2016-04-23 23:00:00
"30618"	31266	"4/23/16 23:15"	29.464	2016-04-23 23:15:00
"30619"	31267	"4/23/16 23:30"	29.464	2016-04-23 23:30:00
"30620"	31268	"4/23/16 23:45"	29.464	2016-04-23 23:45:00
"30621"	31269	"4/24/16 0:00"	29.464	2016-04-24 00:00:00
"30622"	31270	"4/24/16 0:15"	29.464	2016-04-24 00:15:00
"30623"	31271	"4/24/16 0:30"	29.464	2016-04-24 00:30:00
"30624"	31272	"4/24/16 0:45"	29.464	2016-04-24 00:45:00
"30625"	31273	"4/24/16 1:00"	29.464	2016-04-24 01:00:00
"30626"	31274	"4/24/16 1:15"	29.49	2016-04-24 01:15:00
"30627"	31275	"4/24/16 1:30"	29.49	2016-04-24 01:30:00
"30628"	31276	"4/24/16 1:45"	29.49	2016-04-24 01:45:00
"30629"	31277	"4/24/16 2:00"	29.49	2016-04-24 02:00:00
"30630"	31278	"4/24/16 2:15"	29.49	2016-04-24 02:15:00
"30631"	31279	"4/24/16 2:30"	29.439	2016-04-24 02:30:00
"30632"	31280	"4/24/16 2:45"	29.414	2016-04-24 02:45:00
"30633"	31281	"4/24/16 3:00"	29.414	2016-04-24 03:00:00
"30634"	31282	"4/24/16 3:15"	29.414	2016-04-24 03:15:00
"30635"	31283	"4/24/16 3:30"	29.414	2016-04-24 03:30:00
"30636"	31284	"4/24/16 3:45"	29.439	2016-04-24 03:45:00
"30637"	31285	"4/24/16 4:00"	29.439	2016-04-24 04:00:00
"30638"	31286	"4/24/16 4:15"	29.464	2016-04-24 04:15:00
"30639"	31287	"4/24/16 4:30"	29.464	2016-04-24 04:30:00
"30640"	31288	"4/24/16 4:45"	29.464	2016-04-24 04:45:00
"30641"	31289	"4/24/16 5:00"	29.439	2016-04-24 05:00:00
"30642"	31290	"4/24/16 5:15"	29.439	2016-04-24 05:15:00
"30643"	31291	"4/24/16 5:30"	29.439	2016-04-24 05:30:00
"30644"	31292	"4/24/16 5:45"	29.439	2016-04-24 05:45:00
"30645"	31293	"4/24/16 6:00"	29.414	2016-04-24 06:00:00
"30646"	31294	"4/24/16 6:15"	29.414	2016-04-24 06:15:00
"30647"	31295	"4/24/16 6:30"	29.414	2016-04-24 06:30:00
"30648"	31296	"4/24/16 6:45"	29.414	2016-04-24 06:45:00
"30649"	31297	"4/24/16 7:00"	29.389	2016-04-24 07:00:00
"30650"	31298	"4/24/16 7:15"	29.414	2016-04-24 07:15:00
"30651"	31299	"4/24/16 7:30"	29.414	2016-04-24 07:30:00
"30652"	31300	"4/24/16 7:45"	29.439	2016-04-24 07:45:00
"30653"	31301	"4/24/16 8:00"	29.439	2016-04-24 08:00:00
"30654"	31302	"4/24/16 8:15"	29.464	2016-04-24 08:15:00
"30655"	31303	"4/24/16 8:30"	29.464	2016-04-24 08:30:00
"30656"	31304	"4/24/16 8:45"	29.515	2016-04-24 08:45:00
"30657"	31305	"4/24/16 9:00"	29.54	2016-04-24 09:00:00
"30658"	31306	"4/24/16 9:15"	29.565	2016-04-24 09:15:00
"30659"	31307	"4/24/16 9:30"	29.615	2016-04-24 09:30:00
"30660"	31308	"4/24/16 9:45"	29.59	2016-04-24 09:45:00
"30661"	31309	"4/24/16 10:00"	29.64	2016-04-24 10:00:00
"30662"	31310	"4/24/16 10:15"	29.665	2016-04-24 10:15:00
"30663"	31311	"4/24/16 10:30"	29.715	2016-04-24 10:30:00
"30664"	31312	"4/24/16 10:45"	29.715	2016-04-24 10:45:00
"30665"	31313	"4/24/16 11:00"	29.79	2016-04-24 11:00:00
"30666"	31314	"4/24/16 11:15"	29.84	2016-04-24 11:15:00
"30667"	31315	"4/24/16 11:30"	29.715	2016-04-24 11:30:00
"30668"	31316	"4/24/16 11:45"	29.765	2016-04-24 11:45:00
"30669"	31317	"4/24/16 12:00"	29.815	2016-04-24 12:00:00
"30670"	31318	"4/24/16 12:15"	29.765	2016-04-24 12:15:00
"30671"	31319	"4/24/16 12:30"	29.916	2016-04-24 12:30:00
"30672"	31320	"4/24/16 12:45"	29.79	2016-04-24 12:45:00
"30673"	31321	"4/24/16 13:00"	29.765	2016-04-24 13:00:00
"30674"	31322	"4/24/16 13:15"	29.69	2016-04-24 13:15:00
"30675"	31323	"4/24/16 13:30"	29.765	2016-04-24 13:30:00
"30676"	31324	"4/24/16 13:45"	29.966	2016-04-24 13:45:00
"30677"	31325	"4/24/16 14:00"	29.991	2016-04-24 14:00:00
"30678"	31326	"4/24/16 14:15"	29.74	2016-04-24 14:15:00
"30679"	31327	"4/24/16 14:30"	29.79	2016-04-24 14:30:00
"30680"	31328	"4/24/16 14:45"	29.966	2016-04-24 14:45:00
"30681"	31329	"4/24/16 15:00"	29.941	2016-04-24 15:00:00
"30682"	31330	"4/24/16 15:15"	29.916	2016-04-24 15:15:00
"30683"	31331	"4/24/16 15:30"	29.916	2016-04-24 15:30:00
"30684"	31332	"4/24/16 15:45"	29.89	2016-04-24 15:45:00
"30685"	31333	"4/24/16 16:00"	29.69	2016-04-24 16:00:00
"30686"	31334	"4/24/16 16:15"	29.665	2016-04-24 16:15:00
"30687"	31335	"4/24/16 16:30"	29.665	2016-04-24 16:30:00
"30688"	31336	"4/24/16 16:45"	29.665	2016-04-24 16:45:00
"30689"	31337	"4/24/16 17:00"	29.64	2016-04-24 17:00:00
"30690"	31338	"4/24/16 17:15"	29.615	2016-04-24 17:15:00
"30691"	31339	"4/24/16 17:30"	29.59	2016-04-24 17:30:00
"30692"	31340	"4/24/16 17:45"	29.59	2016-04-24 17:45:00
"30693"	31341	"4/24/16 18:00"	29.565	2016-04-24 18:00:00
"30694"	31342	"4/24/16 18:15"	29.565	2016-04-24 18:15:00
"30695"	31343	"4/24/16 18:30"	29.54	2016-04-24 18:30:00
"30696"	31344	"4/24/16 18:45"	29.54	2016-04-24 18:45:00
"30697"	31345	"4/24/16 19:00"	29.515	2016-04-24 19:00:00
"30698"	31346	"4/24/16 19:15"	29.515	2016-04-24 19:15:00
"30699"	31347	"4/24/16 19:30"	29.515	2016-04-24 19:30:00
"30700"	31348	"4/24/16 19:45"	29.515	2016-04-24 19:45:00
"30701"	31349	"4/24/16 20:00"	29.54	2016-04-24 20:00:00
"30702"	31350	"4/24/16 20:15"	29.54	2016-04-24 20:15:00
"30703"	31351	"4/24/16 20:30"	29.59	2016-04-24 20:30:00
"30704"	31352	"4/24/16 20:45"	29.59	2016-04-24 20:45:00
"30705"	31353	"4/24/16 21:00"	29.59	2016-04-24 21:00:00
"30706"	31354	"4/24/16 21:15"	29.615	2016-04-24 21:15:00
"30707"	31355	"4/24/16 21:30"	29.615	2016-04-24 21:30:00
"30708"	31356	"4/24/16 21:45"	29.59	2016-04-24 21:45:00
"30709"	31357	"4/24/16 22:00"	29.59	2016-04-24 22:00:00
"30710"	31358	"4/24/16 22:15"	29.615	2016-04-24 22:15:00
"30711"	31359	"4/24/16 22:30"	29.615	2016-04-24 22:30:00
"30712"	31360	"4/24/16 22:45"	29.64	2016-04-24 22:45:00
"30713"	31361	"4/24/16 23:00"	29.615	2016-04-24 23:00:00
"30714"	31362	"4/24/16 23:15"	29.615	2016-04-24 23:15:00
"30715"	31363	"4/24/16 23:30"	29.615	2016-04-24 23:30:00
"30716"	31364	"4/24/16 23:45"	29.64	2016-04-24 23:45:00
"30717"	31365	"4/25/16 0:00"	29.615	2016-04-25 00:00:00
"30718"	31366	"4/25/16 0:15"	29.565	2016-04-25 00:15:00
"30719"	31367	"4/25/16 0:30"	29.515	2016-04-25 00:30:00
"30720"	31368	"4/25/16 0:45"	29.49	2016-04-25 00:45:00
"30721"	31369	"4/25/16 1:00"	29.515	2016-04-25 01:00:00
"30722"	31370	"4/25/16 1:15"	29.515	2016-04-25 01:15:00
"30723"	31371	"4/25/16 1:30"	29.54	2016-04-25 01:30:00
"30724"	31372	"4/25/16 1:45"	29.565	2016-04-25 01:45:00
"30725"	31373	"4/25/16 2:00"	29.59	2016-04-25 02:00:00
"30726"	31374	"4/25/16 2:15"	29.59	2016-04-25 02:15:00
"30727"	31375	"4/25/16 2:30"	29.615	2016-04-25 02:30:00
"30728"	31376	"4/25/16 2:45"	29.615	2016-04-25 02:45:00
"30729"	31377	"4/25/16 3:00"	29.615	2016-04-25 03:00:00
"30730"	31378	"4/25/16 3:15"	29.59	2016-04-25 03:15:00
"30731"	31379	"4/25/16 3:30"	29.59	2016-04-25 03:30:00
"30732"	31380	"4/25/16 3:45"	29.59	2016-04-25 03:45:00
"30733"	31381	"4/25/16 4:00"	29.59	2016-04-25 04:00:00
"30734"	31382	"4/25/16 4:15"	29.615	2016-04-25 04:15:00
"30735"	31383	"4/25/16 4:30"	29.615	2016-04-25 04:30:00
"30736"	31384	"4/25/16 4:45"	29.615	2016-04-25 04:45:00
"30737"	31385	"4/25/16 5:00"	29.615	2016-04-25 05:00:00
"30738"	31386	"4/25/16 5:15"	29.615	2016-04-25 05:15:00
"30739"	31387	"4/25/16 5:30"	29.59	2016-04-25 05:30:00
"30740"	31388	"4/25/16 5:45"	29.59	2016-04-25 05:45:00
"30741"	31389	"4/25/16 6:00"	29.59	2016-04-25 06:00:00
"30742"	31390	"4/25/16 6:15"	29.59	2016-04-25 06:15:00
"30743"	31391	"4/25/16 6:30"	29.615	2016-04-25 06:30:00
"30744"	31392	"4/25/16 6:45"	29.59	2016-04-25 06:45:00
"30745"	31393	"4/25/16 7:00"	29.59	2016-04-25 07:00:00
"30746"	31394	"4/25/16 7:15"	29.565	2016-04-25 07:15:00
"30747"	31395	"4/25/16 7:30"	29.59	2016-04-25 07:30:00
"30748"	31396	"4/25/16 7:45"	29.59	2016-04-25 07:45:00
"30749"	31397	"4/25/16 8:00"	29.615	2016-04-25 08:00:00
"30750"	31398	"4/25/16 8:15"	29.59	2016-04-25 08:15:00
"30751"	31399	"4/25/16 8:30"	29.64	2016-04-25 08:30:00
"30752"	31400	"4/25/16 8:45"	29.64	2016-04-25 08:45:00
"30753"	31401	"4/25/16 9:00"	29.69	2016-04-25 09:00:00
"30754"	31402	"4/25/16 9:15"	29.715	2016-04-25 09:15:00
"30755"	31403	"4/25/16 9:30"	29.815	2016-04-25 09:30:00
"30756"	31404	"4/25/16 9:45"	29.84	2016-04-25 09:45:00
"30757"	31405	"4/25/16 10:00"	29.815	2016-04-25 10:00:00
"30758"	31406	"4/25/16 10:15"	29.815	2016-04-25 10:15:00
"30759"	31407	"4/25/16 10:30"	29.865	2016-04-25 10:30:00
"30760"	31408	"4/25/16 10:45"	29.89	2016-04-25 10:45:00
"30761"	31409	"4/25/16 11:00"	29.89	2016-04-25 11:00:00
"30762"	31410	"4/25/16 11:15"	30.066	2016-04-25 11:15:00
"30763"	31411	"4/25/16 11:30"	30.066	2016-04-25 11:30:00
"30764"	31412	"4/25/16 11:45"	29.865	2016-04-25 11:45:00
"30765"	31413	"4/25/16 12:00"	30.117	2016-04-25 12:00:00
"30766"	31414	"4/25/16 12:15"	30.016	2016-04-25 12:15:00
"30767"	31415	"4/25/16 12:30"	30.142	2016-04-25 12:30:00
"30768"	31416	"4/25/16 12:45"	30.243	2016-04-25 12:45:00
"30769"	31417	"4/25/16 13:00"	30.091	2016-04-25 13:00:00
"30770"	31418	"4/25/16 13:15"	30.016	2016-04-25 13:15:00
"30771"	31419	"4/25/16 13:30"	30.343	2016-04-25 13:30:00
"30772"	31420	"4/25/16 13:45"	30.268	2016-04-25 13:45:00
"30773"	31421	"4/25/16 14:00"	30.419	2016-04-25 14:00:00
"30774"	31422	"4/25/16 14:15"	30.419	2016-04-25 14:15:00
"30775"	31423	"4/25/16 14:30"	30.394	2016-04-25 14:30:00
"30776"	31424	"4/25/16 14:45"	30.318	2016-04-25 14:45:00
"30777"	31425	"4/25/16 15:00"	30.293	2016-04-25 15:00:00
"30778"	31426	"4/25/16 15:15"	30.192	2016-04-25 15:15:00
"30779"	31427	"4/25/16 15:30"	30.041	2016-04-25 15:30:00
"30780"	31428	"4/25/16 15:45"	29.966	2016-04-25 15:45:00
"30781"	31429	"4/25/16 16:00"	29.941	2016-04-25 16:00:00
"30782"	31430	"4/25/16 16:15"	29.89	2016-04-25 16:15:00
"30783"	31431	"4/25/16 16:30"	29.84	2016-04-25 16:30:00
"30784"	31432	"4/25/16 16:45"	29.916	2016-04-25 16:45:00
"30785"	31433	"4/25/16 17:00"	29.916	2016-04-25 17:00:00
"30786"	31434	"4/25/16 17:15"	29.89	2016-04-25 17:15:00
"30787"	31435	"4/25/16 17:30"	29.84	2016-04-25 17:30:00
"30788"	31436	"4/25/16 17:45"	29.84	2016-04-25 17:45:00
"30789"	31437	"4/25/16 18:00"	29.815	2016-04-25 18:00:00
"30790"	31438	"4/25/16 18:15"	29.79	2016-04-25 18:15:00
"30791"	31439	"4/25/16 18:30"	29.79	2016-04-25 18:30:00
"30792"	31440	"4/25/16 18:45"	29.79	2016-04-25 18:45:00
"30793"	31441	"4/25/16 19:00"	29.765	2016-04-25 19:00:00
"30794"	31442	"4/25/16 19:15"	29.765	2016-04-25 19:15:00
"30795"	31443	"4/25/16 19:30"	29.765	2016-04-25 19:30:00
"30796"	31444	"4/25/16 19:45"	29.765	2016-04-25 19:45:00
"30797"	31445	"4/25/16 20:00"	29.79	2016-04-25 20:00:00
"30798"	31446	"4/25/16 20:15"	29.79	2016-04-25 20:15:00
"30799"	31447	"4/25/16 20:30"	29.815	2016-04-25 20:30:00
"30800"	31448	"4/25/16 20:45"	29.815	2016-04-25 20:45:00
"30801"	31449	"4/25/16 21:00"	29.865	2016-04-25 21:00:00
"30802"	31450	"4/25/16 21:15"	29.815	2016-04-25 21:15:00
"30803"	31451	"4/25/16 21:30"	29.815	2016-04-25 21:30:00
"30804"	31452	"4/25/16 21:45"	29.84	2016-04-25 21:45:00
"30805"	31453	"4/25/16 22:00"	29.89	2016-04-25 22:00:00
"30806"	31454	"4/25/16 22:15"	29.89	2016-04-25 22:15:00
"30807"	31455	"4/25/16 22:30"	29.865	2016-04-25 22:30:00
"30808"	31456	"4/25/16 22:45"	29.89	2016-04-25 22:45:00
"30809"	31457	"4/25/16 23:00"	29.865	2016-04-25 23:00:00
"30810"	31458	"4/25/16 23:15"	29.84	2016-04-25 23:15:00
